Latitude,Longtitude,Area_Class
48.6256,-79.06973,C
48.41936,-79.05081,C
48.61121,-79.32653,C
48.32374,-78.13556,B
49.06475,-79.32235,D
47.39449,-78.68756,B
48.08513,-78.85339,B
48.92566,-79.31417,C
48.88549,-79.32239,D
48.75899,-79.4427,C
48.7554,-78.92088,C
48.99041,-79.43147,C
49.77878,-75.14856,D
48.54766,-79.20653,C
50.67206,-75.51238,D
48.89269,-77.13384,B
48.72422,-78.8197,B
48.65438,-79.15169,B
48.92656,-79.46715,D
48.92836,-79.43019,C
48.97422,-79.0573,C
48.79227,-79.35933,C
48.43735,-78.12464,C
48.13549,-79.14915,B
47.55216,-78.90201,B
48.76709,-79.04376,B
50.02788,-75.42161,C
52.20444,-76.59623,B
49.00719,-76.94105,B
48.31205,-79.05223,B
48.19544,-78.15318,B
48.40708,-77.30895,B
48.90978,-77.11604,C
47.39449,-78.68756,C
49.29497,-76.61151,C
49.68285,-75.97359,B
49.60761,-79.29586,D
49.51439,-76.67243,B
53.75719,-73.67698,D
49.40708,-76.45577,C
48.09053,-77.66922,B
53.85492,-73.4756,B
50.06835,-75.46637,C
49.01259,-77.06414,B
49.74221,-78.36935,B
48.77608,-78.8074,A
48.0045,-77.9086,D
48.54766,-77.44158,B
46.97782,-79.24736,A
49.02158,-76.94926,B
47.06475,-78.83745,B
48.5027,-77.43078,B
48.66157,-78.81563,B
48.65168,-78.29658,B
48.66157,-78.80474,C
48.1256,-78.19746,B
48.5027,-77.19707,B
48.18106,-77.84249,B
48.42566,-77.80758,D
48.20444,-77.86404,A
48.15438,-77.74596,A
48.59772,-79.3378,B
48.61931,-77.80476,C
53.48052,-76.68502,C
47.99041,-78.13845,B
49.81475,-75.72352,A
47.59592,-69.09065,B
48.39808,-64.5725,B
47.45444,-69.81072,B
47.27158,-70.06213,B
48.3747,-68.42012,A
47.38459,-68.96679,A
48.79676,-64.49454,B
47.2545,-70.09644,B
48.84053,-64.51365,A
47.18375,-69.61109,B
47.79946,-69.40997,B
47.04407,-69.73944,C
48.06115,-67.04969,B
48.09143,-65.43133,B
48.01889,-66.72714,B
47.59233,-69.15733,D
48.80846,-67.53964,A
46.01979,-72.36098,A
45.02158,-72.0388,A
45.9985,-70.64077,B
45.2536,-71.91411,A
45.97242,-71.37138,B
45.02878,-72.38867,C
45.39988,-72.51289,B
45.02608,-72.06806,C
45.2536,-71.83206,B
46.1265,-71.25548,C
45.98591,-72.17105,B
46.49761,-70.32027,B
45.38459,-71.88337,C
45.25989,-73.02584,B
45.77968,-70.64088,B
46.08963,-70.80351,B
45.85312,-72.39601,A
45.83004,-71.74226,B
45.33513,-71.70394,B
46.26709,-71.79951,A
45.19904,-72.19129,B
45.86571,-70.61501,B
46.64808,-70.82154,A
45.77338,-70.54207,B
46.54047,-70.96078,C
45.38729,-70.83599,B
46.57554,-70.08686,A
46.14719,-70.88941,A
46.21703,-70.69021,C
46.62021,-70.10382,C
46.40168,-71.79421,B
45.64988,-72.26901,C
45.94904,-72.69826,C
46.16247,-70.69547,A
46.68735,-70.18052,A
47.68915,-70.24198,B
46.97602,-71.28984,C
45.96883,-73.22671,B
47.67026,-70.2946,A
46.32644,-73.07812,B
46.38459,-72.6432,C
46.06565,-73.34408,C
46.37021,-72.62757,B
46.3738,-72.63538,A
46.3783,-72.64972,B
46.60042,-72.98429,C
47.46523,-72.74335,C
47.40078,-72.22608,B
46.49491,-72.83437,A
47.13999,-70.76855,A
46.95714,-71.30171,C
48.15258,-70.40858,B
46.90888,-72.29121,B
46.93465,-72.4842,B
47.56565,-70.33803,D
46.94185,-71.5504,C
48.01079,-71.4086,A
47.3738,-70.59894,B
47.33603,-72.20355,B
48.09053,-70.7325,B
46.90978,-71.78594,B
47.91847,-70.67888,B
46.33184,-73.91795,A
46.47332,-72.32289,B
46.3819,-72.65884,C
46.38729,-72.6796,B
46.39269,-72.69263,B
46.40168,-72.70175,B
47.89808,-69.88179,B
47.05036,-71.32805,C
47.07554,-72.82937,B
46.37021,-73.68874,A
47.29407,-72.47746,A
45.97153,-73.33385,D
48.01079,-69.82392,C
48.07284,-70.77277,A
47.8792,-69.90996,C
48.01169,-71.22984,A
46.99761,-71.44462,B
48.19634,-71.03341,B
48.94455,-68.65434,B
48.21163,-69.66903,D
49.1247,-68.43129,B
48.61481,-69.10409,B
48.82554,-68.94809,A
50.30126,-64.56081,B
50.24401,-66.27005,B
51.11571,-63.39948,C
50.29497,-65.06644,B
50.29676,-65.04814,A
50.29766,-64.09346,C
50.24761,-66.17265,B
49.6265,-67.20557,B
50.22242,-66.18675,B
50.20084,-66.12311,B
48.622,-69.24048,B
48.6292,-69.26802,C
50.25719,-66.17826,B
49.39089,-67.3766,C
49.84502,-68.84554,C
48.19005,-72.14778,B
48.81925,-72.2828,C
48.89719,-72.3852,C
48.89179,-72.19392,B
48.22692,-72.14777,C
48.85132,-72.31967,C
48.78777,-71.46861,C
48.76709,-72.53012,B
50.41157,-73.86727,C
49.10312,-72.337,D
48.94544,-72.37833,D
48.97962,-72.06415,D
48.72063,-72.54789,C
48.86751,-72.68164,C
48.96163,-72.39612,C
48.29587,-72.04008,B
49.02248,-72.3961,B
48.41757,-72.0752,A
49.872,-71.06519,C
49.8828,-74.40271,C
49.95264,-74.78022,A
48.36931,-72.80355,B
48.60312,-71.02893,D
50.41157,-73.86727,C
48.82195,-72.39754,C
49.44724,-71.69467,A
49.91517,-74.29283,A
49.83783,-74.96096,A
48.75899,-72.56969,C
46.33783,-74.79165,C
46.36661,-75.99739,B
45.86481,-76.98579,C
46.26079,-76.01569,B
45.98861,-75.55356,A
46.20714,-74.65757,B
46.47242,-74.93732,B
45.55666,-75.68193,A
45.7545,-76.18942,B
46.2554,-75.0079,C
46.17926,-74.36212,C
45.78148,-76.14732,B
46.47242,-75.8801,C
46.23591,-74.76832,C
46.08873,-73.89462,B
45.90438,-76.93538,B
45.67836,-76.26125,B
46.78777,-76.15485,C
45.84143,-74.4115,C
46.02068,-74.91841,A
45.79766,-73.73452,B
45.81295,-76.96774,D
47.20983,-74.84385,B
46.1256,-74.28403,A
45.71163,-76.14091,B
45.74401,-74.10481,B
47.07464,-76.8348,A
46.20444,-77.54565,C
45.79587,-74.40248,A
45.79676,-74.39732,B
46.31655,-75.79557,B
47.17206,-76.61243,B
45.81295,-74.39989,B
45.60402,-76.65124,B
46.23322,-74.91939,A
48.86931,-79.17754,B
48.09413,-79.25254,C
49.15438,-79.17437,C
48.89539,-79.45212,D
48.71793,-78.83761,C
48.70714,-78.11215,C
47.92386,-79.26489,C
48.81925,-79.23224,C
48.83783,-79.02458,C
48.23322,-78.15722,B
48.19634,-79.26857,C
48.7494,-79.20363,B
47.53327,-78.92408,D
48.1319,-78.92454,C
48.94365,-77.56279,B
49.84682,-75.25244,C
48.72063,-79.42639,B
48.19994,-79.36674,C
48.20624,-79.24055,D
48.86391,-79.51361,A
48.02608,-77.35884,D
48.65168,-77.09996,B
49.48591,-76.16832,D
47.18016,-78.98677,D
48.49131,-77.62596,D
48.68915,-78.91122,C
51.82914,-76.19179,C
49.44455,-78.38209,B
48.33184,-78.78058,D
48.17116,-79.10733,C
48.01259,-79.19085,D
48.44544,-77.58939,B
48.65798,-78.67103,C
48.72063,-79.26654,C
48.32195,-77.99189,C
48.76529,-79.11618,C
48.20084,-78.19468,A
49.05666,-77.00511,B
48.67656,-77.69688,B
48.67476,-77.69552,B
51.68555,-75.69488,D
49.06655,-79.32647,C
48.82374,-79.19946,B
48.86391,-78.9959,B
49.03957,-79.25651,C
48.80666,-79.29373,D
48.80756,-79.31285,A
48.35672,-77.28732,B
48.35312,-77.29003,B
48.78597,-79.19267,C
49.6328,-77.71112,D
48.13909,-79.12758,B
48.83513,-78.77048,C
52.80486,-76.9643,B
53.02698,-78.81838,C
52.79676,-76.95835,A
51.70354,-75.92309,D
48.99221,-76.97122,A
47.93645,-79.25816,C
50.15708,-75.30807,C
50.26619,-75.36461,C
48.47512,-78.19302,B
51.33783,-75.48992,D
48.15708,-76.63836,B
53.99671,-76.32415,B
51.45983,-78.72691,C
53.83094,-79.02238,C
51.27878,-75.46837,C
49.71433,-75.24444,D
49.07644,-78.2592,B
48.31205,-79.02654,B
48.26619,-79.0347,B
47.94365,-78.58065,A
48.26079,-79.04956,A
46.70714,-78.82415,B
47.94365,-79.11565,A
48.34682,-77.48647,C
53.47422,-76.92898,B
52.42386,-76.27729,D
53.47512,-77.09565,C
48.06025,-65.3763,A
48.38999,-67.94583,B
47.61571,-69.72198,C
48.01439,-66.74193,C
49.22422,-65.07507,C
48.50809,-68.40445,B
48.0027,-66.81989,C
48.22242,-64.77799,B
48.15528,-69.09387,B
47.2485,-70.22615,A
48.86031,-64.63386,C
46.93915,-69.88242,B
48.122,-65.21632,A
48.53957,-68.35826,B
47.08184,-69.95113,B
45.72602,-72.27021,A
45.60042,-70.91774,C
46.14179,-71.11345,C
45.86481,-72.42509,B
45.08184,-72.97325,B
46.63909,-70.17403,C
46.35402,-70.32161,C
46.3837,-70.45698,C
45.35222,-70.92194,C
45.77608,-71.08075,B
45.86481,-72.43284,C
46.65618,-70.55713,B
46.36031,-70.19527,A
45.45264,-71.97051,C
45.18465,-71.77719,B
46.08693,-72.66407,B
45.35312,-71.76295,B
45.92386,-73.17501,C
46.67116,-70.48689,C
46.77338,-70.21061,C
45.98502,-70.56651,C
45.20354,-72.37199,C
46.79407,-70.17907,B
46.77068,-70.20667,B
46.89898,-70.22894,A
45.34502,-71.46289,C
46.09682,-70.60053,A
46.19455,-70.48441,C
46.10132,-70.50292,C
46.29856,-70.37632,B
45.41847,-74.38592,C
45.46163,-71.88205,C
46.00899,-71.33898,C
46.20444,-70.47531,C
46.65258,-70.0794,C
45.43196,-74.34106,C
45.7509,-72.13187,B
45.78417,-70.6383,A
46.59233,-70.35385,C
46.38729,-71.83974,A
45.51349,-71.65383,B
46.58873,-71.23168,B
46.82644,-70.37986,B
46.79946,-70.41404,A
45.86931,-70.98579,B
45.80306,-72.72936,D
46.42296,-70.52723,A
46.63909,-70.07809,A
46.07644,-71.99481,B
45.91936,-71.98319,B
46.21523,-71.70581,B
46.82644,-70.37723,A
46.82644,-70.37592,B
45.64539,-72.53702,A
46.31475,-70.86458,B
46.48861,-70.52194,B
45.66247,-72.20496,B
45.85042,-72.29976,B
46.54497,-70.07026,C
46.77068,-70.9698,A
46.6328,-70.07809,B
47.1283,-72.60322,A
46.28327,-73.29429,A
46.40168,-73.10276,C
47.53957,-72.78404,B
47.7527,-70.08066,B
48.18016,-70.84923,B
48.33513,-70.62202,D
47.57554,-72.62267,B
47.07195,-71.35197,C
46.9985,-71.37051,C
47.40978,-72.7536,C
46.94544,-72.25561,C
46.95624,-72.24341,B
47.01979,-72.19196,B
48.28148,-70.79955,A
46.82195,-71.69217,A
46.81925,-71.69086,A
47.05846,-72.22756,B
46.84952,-71.67242,C
47.67296,-70.3766,A
47.92566,-69.87372,D
48.27698,-70.62207,B
48.27968,-70.7982,C
47.7485,-69.98127,C
46.83873,-72.34699,C
46.52788,-73.83432,D
46.42386,-72.7226,C
47.04317,-70.91686,A
47.66847,-70.13328,C
46.69185,-72.30842,D
46.86751,-71.60616,B
46.97872,-71.57806,D
47.06925,-71.30825,A
48.13639,-70.0173,B
46.40258,-73.37233,B
47.04497,-71.35068,A
46.58873,-72.67803,C
46.60761,-72.41012,C
47.63459,-72.26794,C
46.94814,-71.80962,A
46.17476,-73.45974,B
46.15978,-73.42989,B
47.3783,-72.21945,C
46.76169,-72.50456,B
46.84952,-71.12327,B
46.83603,-72.46056,C
46.40528,-73.27073,D
47.3711,-72.21415,B
46.10941,-73.60181,B
46.91427,-73.40218,A
47.3819,-72.22078,C
46.94814,-71.20916,B
47.03597,-70.92479,C
47.98412,-70.77556,C
46.92116,-71.15613,B
47.88819,-74.20172,C
47.35851,-72.20353,B
46.80666,-72.28866,A
46.76979,-73.91859,D
46.31655,-73.85156,A
46.36211,-73.07682,B
47.8792,-73.81724,B
47.66517,-73.11459,C
47.74041,-72.20186,A
46.7554,-72.69224,B
46.36571,-73.34108,B
46.29676,-73.53908,A
47.04407,-72.21437,A
48.72602,-74.93047,B
47.94634,-72.15861,A
47.58513,-73.378,B
46.7527,-73.05446,A
45.88729,-73.36499,C
46.40258,-73.71088,A
46.34502,-73.38801,B
47.70264,-70.22461,B
46.30486,-73.53386,B
46.97242,-71.12317,B
48.61751,-73.81157,B
47.96973,-70.72985,C
47.7536,-70.21522,C
49.68645,-67.16938,B
49.27608,-68.12945,C
50.26889,-64.83052,B
49.61571,-63.79724,B
50.30216,-63.86035,C
50.24671,-66.2588,
49.66067,-68.62777,C
48.41337,-69.92277,B
49.83094,-67.1095,C
50.31655,-62.63991,C
50.31295,-62.46338,C
50.21883,-66.34217,B
48.94365,-70.1119,D
50.20624,-67.9452,D
50.26889,-64.83052,
48.54676,-69.25318,A
50.28597,-66.31926,B
49.58423,-70.36118,A
48.8711,-70.3442,B
49.51439,-70.45567,B
50.24311,-60.65964,D
50.34502,-64.14271,A
48.76259,-69.12847,A
49.1328,-68.21839,A
50.27878,-66.308,B
48.7485,-69.14075,C
49.07644,-69.28254,B
49.20174,-68.16254,C
48.76349,-69.1271,B
49.28597,-70.11841,A
50.30216,-63.86035,
49.60851,-67.24167,A
51.67206,-68.54563,B
50.60132,-66.05925,B
48.34952,-71.37878,C
48.52788,-71.47012,C
48.63819,-71.27754,B
48.60672,-71.40987,D
48.85582,-72.36199,D
49.2563,-72.28648,B
48.96253,-72.08196,C
48.97422,-72.04771,C
48.46433,-71.18626,C
48.21613,-72.19871,B
48.48681,-71.24322,C
48.34053,-71.34902,B
49.04137,-72.16906,D
49.05666,-72.30589,C
48.97512,-72.15571,C
48.93465,-72.09822,B
49.06745,-72.31412,C
48.80666,-72.05329,C
48.6319,-71.53843,B
48.69455,-71.49319,B
48.98951,-72.31141,D
48.92656,-72.12287,D
48.70624,-71.65849,D
49.19544,-71.37538,D
48.73412,-72.52879,B
48.73412,-71.90985,D
48.74311,-71.83484,B
48.77248,-72.27193,D
48.97242,-72.06689,C
48.96343,-72.0669,C
48.99221,-72.47944,C
48.33783,-71.02651,D
48.43825,-70.76149,B
48.24491,-72.18248,D
48.81385,-71.96586,C
49.11571,-72.36858,B
48.82734,-71.86476,B
48.90978,-72.65982,C
49.53957,-74.60707,D
49.78597,-74.70125,D
48.61571,-71.16395,B
48.91847,-72.65024,C
48.85761,-72.22813,D
48.82374,-72.27869,C
48.56295,-72.52354,B
48.59143,-71.31974,A
49.93915,-74.23323,C
48.90978,-72.18843,A
48.18285,-72.47302,B
48.3729,-71.28595,A
48.93645,-72.52583,C
48.8783,-72.71581,A
48.59592,-72.48912,A
49.97512,-74.14569,B
49.91247,-74.48324,D
51.04407,-73.00752,B
48.96343,-72.17466,B
48.8819,-72.31145,A
48.8711,-72.38932,B
48.99041,-72.62829,B
49.93106,-74.22485,B
49.43465,-71.84061,C
49.92746,-74.11498,B
49.55396,-71.69316,A
49.33963,-71.97792,D
49.19814,-73.38226,C
46.20893,-75.95582,A
45.94904,-76.01219,C
46.3774,-75.90885,B
46.17746,-76.05476,C
45.85312,-76.62793,D
46.08423,-74.56129,B
46.59952,-75.89311,C
45.95264,-73.9806,C
46.56295,-74.8735,C
46.02698,-76.09543,C
45.93825,-76.87399,D
46.45714,-74.93212,C
46.06475,-74.5889,B
45.77338,-74.18295,C
45.74671,-76.18041,B
45.71163,-73.68045,D
46.19994,-74.46232,B
46.09233,-75.70461,C
45.65438,-75.24743,B
45.74401,-75.47809,B
45.90708,-75.83524,D
45.85402,-76.2061,C
45.71163,-76.15636,C
46.11841,-74.23184,B
45.73142,-75.683,C
45.91936,-74.42761,C
45.93375,-74.40632,C
45.86031,-75.76231,C
46.10042,-74.39721,C
46.48232,-75.20168,B
46.57914,-75.50483,B
46.51799,-74.8268,B
46.17476,-73.80087,C
46.0018,-74.85711,B
45.94724,-74.62269,B
45.72153,-74.48454,B
45.98142,-74.64725,B
45.94814,-73.78806,B
46.02428,-73.78671,C
45.8765,-73.86887,B
45.8783,-73.83916,B
46.33184,-77.0143,C
45.89359,-74.25193,B
45.98052,-73.85066,C
45.79946,-74.32043,A
46.04946,-75.58633,A
45.95264,-74.0497,B
45.7503,-76.59449,B
45.70444,-76.055,C
46.43465,-75.80332,A
45.98322,-74.00309,B
45.95264,-73.98448,B
45.98861,-73.70858,C
46.23232,-75.90237,B
45.97962,-74.36361,B
46.90978,-76.44076,C
46.37021,-75.89972,A
46.07644,-75.58759,B
45.93196,-76.14081,A
45.96973,-74.11103,B
46.06295,-73.73315,B
46.34143,-75.91406,C
46.31115,-75.04558,B
45.75719,-74.18942,C
45.48861,-76.26919,C
46.15528,-74.73053,B
46.01529,-74.07945,A
45.59233,-76.10369,B
46.08004,-74.35055,B
46.16607,-74.86602,B
46.18645,-77.51708,A
46.6319,-75.92797,A
46.04497,-74.10059,B
46.05756,-73.73186,A
46.35582,-74.89061,C
46.35582,-74.88539,A
46.35582,-74.8867,A
46.35672,-74.8867,B
46.35672,-74.888,A
46.35582,-74.888,B
46.60582,-74.88918,A
46.35582,-74.89191,A
46.35582,-74.89321,A
46.35492,-74.89321,A
46.35402,-74.89582,A
46.35402,-74.89842,B
46.14269,-73.88032,B
48.11121,-75.18804,C
46.50899,-74.86963,C
46.05576,-74.19168,B
46.01439,-74.77894,B
45.94365,-74.91279,B
45.68285,-76.17791,B
48.86751,-78.86335,B
48.26799,-79.10992,B
48.19005,-77.75374,A
48.09413,-78.89378,B
48.0009,-79.22312,C
48.03327,-79.29971,B
48.70354,-79.12579,C
48.86751,-79.18848,C
48.83513,-78.79371,C
48.30306,-78.08825,C
48.6274,-79.07925,C
48.21883,-78.96221,C
48.76439,-79.00966,C
48.22242,-77.83568,B
47.91757,-79.23927,C
48.22962,-77.973,B
48.21973,-77.90047,B
48.58513,-77.45242,A
48.76799,-79.17632,B
48.49491,-77.67943,C
48.31835,-79.03735,C
48.10851,-79.1532,A
48.40618,-77.25205,B
48.6292,-78.68605,D
48.44814,-77.61921,C
48.8783,-79.36197,B
48.61031,-79.23368,B
49.06475,-79.22529,D
47.01799,-78.76738,C
48.17476,-79.35328,C
48.17386,-79.36407,C
47.00989,-78.77662,B
48.1274,-77.75653,B
48.3729,-77.22969,C
48.55576,-78.23234,C
48.19724,-79.02802,C
47.58513,-78.686,B
48.97332,-79.42465,C
47.59862,-78.59865,A
48.64898,-75.16697,C
48.22962,-78.9811,B
48.20534,-78.27531,C
48.88549,-79.27042,B
48.94814,-79.44933,B
47.45624,-79.28412,C
48.35941,-78.71075,C
48.71613,-79.45229,B
48.45804,-78.36378,C
53.47782,-76.68502,C
53.77518,-73.65754,C
48.8837,-79.51222,A
53.82824,-73.52086,C
48.73502,-78.89076,C
48.93915,-79.49315,C
49.81295,-77.66249,A
48.63729,-78.47686,C
50.55036,-77.44055,D
47.94005,-79.26218,C
48.22153,-78.68116,A
48.24581,-76.76311,C
47.63549,-79.32933,C
48.03777,-79.17333,B
48.30666,-79.19592,B
47.76169,-78.22191,B
48.07644,-79.17059,B
47.67116,-79.31464,B
48.35941,-78.71075,
48.1256,-77.75519,C
48.48142,-77.78449,A
52.21973,-76.60942,D
48.81115,-79.22269,C
47.38999,-78.64674,B
49.14269,-76.87817,D
48.49581,-78.39767,B
49.65528,-77.68749,C
48.97962,-77.03538,B
48.36391,-78.18097,B
48.55486,-78.03034,B
48.6238,-79.17789,A
48.60582,-77.80613,B
48.59772,-77.87995,C
48.59952,-77.78982,C
47.82015,-78.86979,B
47.46883,-78.98271,A
48.92836,-78.82512,B
53.52698,-76.42587,C
48.06025,-77.35746,B
49.00989,-79.28535,A
51.32464,-78.5085,D
53.57644,-76.05304,D
48.64089,-79.40033,C
49.77428,-77.61514,A
47.06295,-70.07013,C
47.3783,-68.72742,B
47.92926,-68.68826,C
47.78957,-69.4073,A
47.75719,-69.30925,A
48.51259,-64.75595,B
48.02698,-67.75534,C
48.01799,-66.83465,B
47.1238,-70.20506,C
48.32554,-68.83551,B
45.08603,-73.71816,B
45.22512,-71.91028,A
45.77518,-71.07947,B
45.38819,-72.57309,B
45.83423,-72.27783,A
45.93735,-70.95345,A
46.43915,-70.94127,C
45.45804,-74.24359,A
46.14719,-72.30607,C
46.3756,-71.86192,B
46.28058,-70.3021,C
46.27338,-70.38804,A
46.31385,-70.32161,A
46.85402,-70.9474,A
46.61391,-71.3787,B
45.86211,-72.40117,A
45.23951,-74.34387,C
46.6301,-71.33809,B
46.60582,-71.26134,B
46.51529,-71.15229,C
46.11931,-70.28144,B
46.01169,-70.61876,B
46.19544,-70.30345,B
45.24761,-71.83206,B
46.81745,-70.38381,C
46.56115,-71.27578,A
45.95084,-72.70343,B
45.67386,-71.37419,C
45.45534,-71.77051,B
46.89179,-70.73552,B
46.56565,-71.26401,B
46.70714,-70.48951,A
46.70714,-70.46066,B
46.69275,-70.43313,A
45.03417,-72.38612,C
46.07644,-72.75555,C
45.66427,-70.75484,B
45.93735,-72.69569,C
46.38729,-70.83073,B
45.03687,-72.43891,A
45.78417,-71.34316,A
46.97512,-70.45519,C
46.77968,-70.32677,B
45.85582,-72.3818,A
45.03507,-72.3874,A
45.50809,-71.82307,A
45.95084,-70.8895,B
45.48052,-72.441,B
45.02158,-71.81043,A
46.11571,-70.72665,A
46.18465,-70.58203,B
45.03417,-72.38994,B
45.03238,-72.38613,B
45.03058,-72.39122,B
45.03148,-72.3874,B
45.03238,-72.3874,B
46.64629,-71.24083,A
45.10492,-73.53364,B
45.39449,-71.12184,A
46.52158,-71.117,C
46.55936,-70.78494,C
45.98142,-72.46765,B
46.19544,-71.00278,A
46.30216,-71.02215,A
46.78597,-70.76766,A
46.77518,-70.73949,A
47.02698,-70.45514,B
46.03597,-73.25,D
46.18465,-73.73311,B
46.8738,-71.53203,B
46.08274,-73.50943,B
46.70174,-71.88782,B
46.47512,-73.16405,A
45.97332,-73.24871,C
46.39539,-72.76031,C
46.33783,-73.23567,B
46.66427,-73.9253,B
46.19005,-73.69414,A
47.05756,-70.8797,B
46.32374,-73.27473,B
46.47332,-72.69646,C
47.04407,-72.21569,C
46.85222,-71.40483,B
46.98951,-71.57015,C
47.0027,-72.17615,B
46.77698,-72.49475,C
46.7554,-72.50589,D
46.40888,-72.66406,D
46.95983,-71.13372,B
47.16757,-70.81349,C
46.43825,-72.94649,C
46.39629,-73.31508,B
47.34952,-72.79219,B
46.58423,-72.90096,C
47.66427,-73.14931,B
46.99131,-71.31092,A
46.19185,-73.65497,B
48.27968,-70.8009,B
45.99581,-73.31909,B
46.32734,-73.07812,D
46.79317,-72.05443,C
46.6292,-72.59071,C
46.53058,-72.57288,C
47.71163,-70.2518,B
46.79227,-72.0124,D
46.86571,-71.87326,A
47.70084,-70.10119,B
46.65348,-73.90356,A
46.67566,-73.93184,A
46.45983,-72.89578,C
47.21793,-74.37827,B
46.96523,-72.61,A
46.71073,-72.31628,C
46.77788,-72.49343,C
46.69994,-73.9764,B
46.73412,-72.36681,B
46.83274,-71.99211,C
46.16936,-73.16689,A
45.91427,-73.33394,A
46.23322,-73.64716,C
48.03148,-70.05913,B
47.56205,-71.23134,B
47.85402,-74.101,C
47.85312,-70.03777,C
47.08513,-70.94189,A
47.03417,-74.32014,B
48.10312,-73.85068,D
47.98591,-70.34142,B
47.48232,-72.20875,B
46.26709,-73.71097,B
48.0045,-70.63575,A
48.66757,-74.09177,B
47.73322,-72.45989,A
48.06475,-70.56046,B
48.17116,-70.51726,B
48.15708,-70.49865,B
48.25719,-73.64505,A
48.18285,-72.51859,B
46.90528,-73.83637,B
48.23142,-73.46625,B
48.20084,-72.50642,B
48.5054,-74.85423,C
46.42566,-73.83072,A
48.03687,-70.58199,B
48.06745,-70.54431,B
47.87021,-73.59561,A
48.17836,-72.4973,B
47.43285,-72.7642,A
47.67386,-70.71127,A
47.79676,-73.01104,A
48.40708,-69.40989,B
49.28597,-67.86979,B
48.17386,-69.67583,C
48.25989,-69.63695,B
48.96163,-68.67329,D
51.81385,-67.77515,B
50.28687,-65.18666,B
48.61481,-69.10409,
49.00809,-68.67459,B
48.36841,-69.41261,B
49.09862,-68.23352,B
51.58513,-68.90798,B
50.30396,-63.85894,C
49.53238,-70.18487,A
48.8747,-70.38112,B
49.51259,-70.45845,D
50.20534,-63.75324,D
48.58783,-69.30342,B
48.622,-69.22551,C
49.11481,-69.92855,A
49.21793,-68.59645,A
49.49761,-70.18077,B
49.57015,-70.2181,B
49.11481,-68.50227,A
49.94544,-68.03163,C
49.52248,-70.20151,A
49.38459,-68.74586,B
48.89359,-70.32649,B
50.05576,-66.7444,B
48.90798,-70.30186,C
48.43735,-69.40447,B
48.86121,-70.37839,B
49.47512,-70.28766,B
50.18735,-61.80384,D
48.71523,-69.69821,A
48.90258,-68.94801,D
49.04856,-69.08571,A
48.80666,-72.04783,B
48.80666,-72.05329,B
48.80126,-71.91121,B
48.90258,-71.86468,C
48.59502,-71.55342,C
48.93375,-72.6256,C
48.31115,-71.20943,B
48.372,-71.54407,D
48.29407,-72.1545,C
48.65798,-72.43465,C
48.84682,-72.24317,C
48.54676,-72.26541,D
49.06925,-72.65569,C
48.75899,-72.35118,C
48.46613,-70.98644,C
48.99311,-72.1187,D
48.93645,-72.11464,D
48.89089,-72.1693,B
48.98951,-72.15296,B
48.92386,-72.27585,C
48.60582,-71.53845,B
48.60402,-71.63947,A
48.43825,-70.7134,A
48.60492,-71.03437,B
48.88909,-72.47538,C
48.4994,-72.28447,C
48.95084,-72.55047,B
50.92116,-73.8596,B
49.92566,-74.43993,C
49.76619,-74.82637,A
49.52068,-74.42242,D
49.02518,-72.55316,B
49.72602,-74.93879,C
48.3792,-72.63552,C
49.05756,-73.55177,C
48.6265,-71.2585,B
49.99131,-74.34952,D
48.3792,-71.29678,B
49.51619,-74.24169,A
49.43465,-73.56259,A
49.31655,-70.76849,A
48.93465,-72.17881,A
49.47153,-72.88899,C
49.48771,-72.85022,B
48.89808,-72.1857,A
49.45714,-74.24032,C
50.06925,-74.15686,C
49.70804,-71.14581,A
49.93106,-74.38034,B
49.54497,-74.71535,D
49.30666,-73.17414,B
49.10492,-73.48489,C
49.19095,-73.20872,C
49.3837,-73.97928,C
49.22063,-73.56543,C
49.65798,-71.07222,C
48.67386,-71.58631,B
48.55936,-71.28577,B
49.15078,-73.4285,A
49.19634,-72.59235,C
49.91427,-74.35242,B
49.45354,-71.7085,A
49.67566,-71.08467,B
49.3801,-72.30847,A
49.75899,-71.04157,C
48.23591,-72.40992,C
49.61481,-74.56251,B
48.44455,-71.10295,B
49.48861,-70.84883,C
48.21613,-72.42442,A
49.77158,-70.98468,C
48.94904,-72.29225,B
49.7545,-70.89857,C
48.93465,-72.17471,B
48.92116,-72.42473,C
48.24761,-72.40316,A
48.5036,-71.31026,C
48.99131,-71.17736,B
48.63999,-71.29931,C
48.22063,-72.43386,A
48.44365,-71.10837,B
48.39359,-72.42551,B
48.57644,-71.54935,C
48.36121,-71.30897,B
48.41247,-71.27507,C
48.41427,-71.27236,C
48.54856,-71.39357,C
49.91757,-74.7635,A
49.93555,-74.78024,D
48.96973,-71.36598,B
46.08693,-74.56648,B
46.28507,-74.73438,B
45.69904,-75.19463,B
45.64898,-75.91538,A
45.71973,-75.71522,B
46.70264,-75.37601,B
46.17476,-74.48961,B
45.74581,-76.61125,C
46.10941,-76.13424,B
45.89629,-76.99612,C
46.00989,-73.68526,D
45.84682,-74.07817,C
45.99581,-73.89207,C
46.05396,-74.52891,B
46.14269,-75.9377,A
46.11751,-74.61737,C
46.00809,-73.70986,B
45.8801,-74.14083,C
46.13819,-74.5862,B
45.83423,-76.73709,C
45.88729,-73.93669,B
